Title,ID,Published,Updated,Summary,Author,Comments,Journal_Ref,Link,Primary_Category,Categories,DOI,License,Affiliation
Fast Approximation of Polynomial Zeros and Matrix Eigenvalues,http://arxiv.org/abs/2301.11268v4,2022-12-31T16:54:07Z,2023-06-12T03:06:23Z,"  We approximate the d complex zeros of a univariate polynomial p(x) of a
degree d or those zeros that lie in a fixed region of interest on the complex
plane such as a disc or a square. Our divide and conquer algorithm of STOC 1995
supports solution of this problem in optimal Boolean time (up to a
poly-logarithmic factor), that is, runs nearly as fast as one can access the
coefficients of p with the precision necessary to support required accuracy of
the output. That record complexity has not been matched by any other algorithm
yet, but our root-finder of 1995 is quite involved and has never been
implemented. We present alternative nearly optimal root-finders based on our
novel variants of the classical subdivision iterations. Unlike our predecessor
of 1995, we require randomization of Las Vegas type, allowing us to detect any
output error at a dominated computational cost, but our new root-finders are
much simpler to implement than their predecessor of 1995. According to the
results of extensive test with standard test polynomials for their preliminary
version, which incorporates only a part of our novel techniques, the new
root-finders compete and for a large class of inputs significantly supersedes
the package of root-finding subroutines MPSolve, which for decades has been
user's choice package. Unlike our predecessor of 1995 and all known fast
algorithms for the cited tasks of polynomial root-finding, our new algorithms
can be also applied to a polynomial given by a black box oracle for its
evaluation rather than by its coefficients. This makes our root-finders
particularly efficient for polynomials p(x) that can be evaluated fast such as
the Mandelbrot polynomials or those given by the sum of a small number of
shifted monomials. Our algorithm can be readily extended to fast approximation
of the eigenvalues of a matrix or a matrix polynomial.
","['\nVictor Y. Pan\n', '\nSoo Go\n', '\nQi Luan\n', '\nLiang Zhao\n']","Wrong file intended for the revision of arXiv:1805.12042 was
  erroneously uploaded",,http://arxiv.org/abs/2301.11268v4,cs.SC,"['cs.SC', 'cs.NA', 'math.NA']",,,[]
Quantum algebra in R: the weyl package,http://arxiv.org/abs/2212.09230v1,2022-12-19T03:39:16Z,2022-12-19T03:39:16Z,"  Weyl algebra is a simple noncommutative system used in quantum mechanics.
Here I introduce the weyl package, written in the R computing language, which
furnishes functionality for working with univariate and multivariate Weyl
algebras. The package is available on CRAN at
https://CRAN.R-project.org/package=weyl.
",['\nRobin K. S. Hankin\n'],8 pages,,http://arxiv.org/abs/2212.09230v1,cs.SC,['cs.SC'],,,[]
Levelwise construction of a single cylindrical algebraic cell,http://arxiv.org/abs/2212.09309v2,2022-12-19T09:11:55Z,2023-07-20T13:50:47Z,"  Satisfiability Modulo Theories (SMT) solvers check the satisfiability of
quantifier-free first-order logic formulas. We consider the theory of
non-linear real arithmetic where the formulae are logical combinations of
polynomial constraints. Here a commonly used tool is the Cylindrical Algebraic
Decomposition (CAD) to decompose real space into cells where the constraints
are truth-invariant through the use of projection polynomials.
  An improved approach is to repackage the CAD theory into a search-based
algorithm: one that guesses sample points to satisfy the formula, and
generalizes guesses that conflict constraints to cylindrical cells around
samples which are avoided in the continuing search. Such an approach can lead
to a satisfying assignment more quickly, or conclude unsatisfiability with
fewer cells. A notable example of this approach is Jovanovi\'c and de Moura's
NLSAT algorithm. Since these cells are produced locally to a sample we might
need fewer projection polynomials than the traditional CAD projection. The
original NLSAT algorithm reduced the set a little; while Brown's single cell
construction reduced it much further still. However, the shape and size of the
cell produced depends on the order in which the polynomials are considered.
  This paper proposes a method to construct such cells levelwise, i.e. built
level-by-level according to a variable ordering. We still use a reduced number
of projection polynomials, but can now consider a variety of different
reductions and use heuristics to select the projection polynomials in order to
optimise the shape of the cell under construction. We formulate all the
necessary theory as a proof system: while not a common presentation for work in
this field, it allows an elegant decoupling of heuristics from the algorithm
and its proof of correctness.
","['\nJasper Nalbach\n', '\nErika Ábrahám\n', '\nPhilippe Specht\n', '\nChristopher W. Brown\n', '\nJames H. Davenport\n', '\nMatthew England\n']",,"Journal of Symbolic Computation, Volume 123, Article Number
  102288. Elsevier, 2024",http://dx.doi.org/10.1016/j.jsc.2023.102288,cs.SC,['cs.SC'],10.1016/j.jsc.2023.102288,,[]
"Influence of rationality levels on dynamics of heterogeneous Cournot
  duopolists with quadratic costs",http://arxiv.org/abs/2212.07128v1,2022-12-14T09:27:06Z,2022-12-14T09:27:06Z,"  This paper is intended to investigate the dynamics of heterogeneous Cournot
duopoly games, where the first players adopt identical gradient adjustment
mechanisms but the second players are endowed with distinct rationality levels.
Based on tools of symbolic computations, we introduce a new approach and use it
to establish rigorous conditions of the local stability for these models. We
analytically investigate the bifurcations and prove that the period-doubling
bifurcation is the only possible bifurcation that may occur for all the
considered models. The most important finding of our study is regarding the
influence of players' rational levels on the stability of heterogeneous
duopolistic competition. It is derived that the stability region of the model
where the second firm is rational is the smallest, while that of the one where
the second firm is boundedly rational is the largest. This fact is
counterintuitive and contrasts with relative conclusions in the existing
literature. Furthermore, we also provide numerical simulations to demonstrate
the emergence of complex dynamics such as periodic solutions with different
orders and strange attractors.
","['\nXiaoliang Li\n', '\nYihuo Jiang\n']",,,http://arxiv.org/abs/2212.07128v1,econ.TH,"['econ.TH', 'cs.SC', 'math.DS']",,,[]
BNSynth: Bounded Boolean Functional Synthesis,http://arxiv.org/abs/2212.08170v1,2022-12-15T22:10:11Z,2022-12-15T22:10:11Z,"  The automated synthesis of correct-by-construction Boolean functions from
logical specifications is known as the Boolean Functional Synthesis (BFS)
problem. BFS has many application areas that range from software engineering to
circuit design. In this paper, we introduce a tool BNSynth, that is the first
to solve the BFS problem under a given bound on the solution space. Bounding
the solution space induces the synthesis of smaller functions that benefit
resource constrained areas such as circuit design. BNSynth uses a
counter-example guided, neural approach to solve the bounded BFS problem.
Initial results show promise in synthesizing smaller solutions; we observe at
least \textbf{3.2X} (and up to \textbf{24X}) improvement in the reduction of
solution size on average, as compared to state of the art tools on our
benchmarks. BNSynth is available on GitHub under an open source license.
","['\nRavi Raja\nIndian Institute of Science, Bangalore\n', '\nStanly Samuel\nIndian Institute of Science, Bangalore\n', '\nChiranjib Bhattacharyya\nIndian Institute of Science, Bangalore\n', ""\nDeepak D'Souza\nIndian Institute of Science, Bangalore\n"", '\nAditya Kanade\nMicrosoft Research, Bangalore\n']",,,http://arxiv.org/abs/2212.08170v1,cs.AI,"['cs.AI', 'cs.LG', 'cs.LO', 'cs.SC', 'I.2.2; I.2.6; B.6.0']",,,"['Indian Institute of Science, Bangalore', 'Indian Institute of Science, Bangalore', 'Indian Institute of Science, Bangalore', 'Indian Institute of Science, Bangalore', 'Microsoft Research, Bangalore']"
Implementation of general formal translators,http://arxiv.org/abs/2212.08482v2,2022-12-16T13:55:22Z,2022-12-22T09:04:07Z,"  The general translator formalism and computing specific implementations are
proposed. The implementation of specific elements necessary to process the
source and destination information within the translators are presented. Some
common directives or instructions, such as classes and procedures, were unified
and generalized in order to allow general translations implementations. In
order to cover general cases, two levels of processing are required, related to
the source and destination information appropriate transformations, with the
related control and processing instructions. The proposed general translator
elements are useful for processing natural or artificial information described
through any types of languages or systems.
",['\nIosif Iulian Petrila\n'],,,http://arxiv.org/abs/2212.08482v2,cs.CL,"['cs.CL', 'cs.FL', 'cs.PL', 'cs.SC']",,,[]
On Eigenvalue Gaps of Integer Matrices,http://arxiv.org/abs/2212.07032v2,2022-12-14T04:55:55Z,2023-06-13T15:45:22Z,"  Given an $n\times n$ matrix with integer entries in the range $[-h,h]$, how
close can two of its distinct eigenvalues be?
  The best previously known examples have a minimum gap of $h^{-O(n)}$. Here we
give an explicit construction of matrices with entries in $[0,h]$ with two
eigenvalues separated by at most $h^{-n^2/16+o(n^2)}$. Up to a constant in the
exponent, this agrees with the known lower bound of
$\Omega((2\sqrt{n})^{-n^2}h^{-n^2})$ \cite{mahler1964inequality}. Bounds on the
minimum gap are relevant to the worst case analysis of algorithms for
diagonalization and computing canonical forms of integer matrices.
  In addition to our explicit construction, we show there are many matrices
with a slightly larger gap of roughly $h^{-n^2/32}$. We also construct 0-1
matrices which have two eigenvalues separated by at most $2^{-n^2/64+o(n^2)}$.
","['\nAaron Abrams\n', '\nZeph Landau\n', '\nJamie Pommersheim\n', '\nNikhil Srivastava\n']",9pp,,http://arxiv.org/abs/2212.07032v2,math.CO,"['math.CO', 'cs.NA', 'cs.SC', 'math.NA', 'math.NT', '15A18, 15B36']",,,[]
Flip Graphs for Matrix Multiplication,http://arxiv.org/abs/2212.01175v1,2022-12-02T13:58:57Z,2022-12-02T13:58:57Z,"  We introduce a new method for discovering matrix multiplication schemes based
on random walks in a certain graph, which we call the flip graph. Using this
method, we were able to reduce the number of multiplications for the matrix
formats (4, 4, 5) and (5, 5, 5), both in characteristic two and for arbitrary
ground fields.
","['\nManuel Kauers\n', '\nJakob Moosbauer\n']",,,http://arxiv.org/abs/2212.01175v1,cs.SC,['cs.SC'],,,[]
"Generalized Companion Subresultants of Several Univariate Polynomials in
  Newton Basis",http://arxiv.org/abs/2212.03422v1,2022-12-07T03:09:23Z,2022-12-07T03:09:23Z,"  In this paper, the concept of companion subresultant for polynomials in power
basis is extended to that for polynomials in Newton basis and an explicit
formula in the form of determinental polynomial is developed for the
generalized companion subresultant. It is noted that the resulting subresultant
is expressed with the same Newton basis as the input polynomials and it shares
the essential property with the subresultant in power basis.
","['\nWeidong Wang\n', '\nJing Yang\n']",,,http://arxiv.org/abs/2212.03422v1,cs.SC,"['cs.SC', 'math.AC']",,,[]
CHC-COMP 2022: Competition Report,http://arxiv.org/abs/2211.12231v1,2022-11-22T12:35:56Z,2022-11-22T12:35:56Z,"  CHC-COMP 2022 is the fifth edition of the competition of solvers for
Constrained Horn Clauses. The competition was run in March 2022; the results
were presented at the 9th Workshop on Horn Clauses for Verification and
Synthesis held in Munich, Germany, on April 3, 2022. This edition featured six
solvers, and eight tracks consisting of sets of linear and nonlinear clauses
with constraints over linear integer arithmetic, linear real arithmetic,
arrays, and algebraic data types. This report provides an overview of the
organization behind the competition runs: it includes the technical details of
the competition setup as well as presenting the results of the 2022 edition.
","['\nEmanuele De Angelis\nIASI-CNR, Italy\n', '\nHari Govind V K\nUniversity of Waterloo, Canada\n']","In Proceedings HCVS/VPT 2022, arXiv:2211.10675. arXiv admin note:
  text overlap with arXiv:2109.04635, arXiv:2008.02939 by other authors","EPTCS 373, 2022, pp. 44-62",http://dx.doi.org/10.4204/EPTCS.373.5,cs.LO,"['cs.LO', 'cs.SC', 'F.3.1']",10.4204/EPTCS.373.5,,"['IASI-CNR, Italy', 'University of Waterloo, Canada']"
"Proceedings 9th Workshop on Horn Clauses for Verification and Synthesis
  and 10th International Workshop on Verification and Program Transformation",http://arxiv.org/abs/2211.10675v1,2022-11-19T11:59:45Z,2022-11-19T11:59:45Z,"  These proceedings include selected papers presented at the 9th Workshop on
Horn Clauses for Verification and Synthesis and the Tenth International
Workshop on Verification and Program Transformation, both affiliated with ETAPS
2022.
  Many Program Verification and Synthesis problems of interest can be modeled
directly using Horn clauses and many recent advances in the CLP and CAV
communities have centered around efficiently solving problems presented as Horn
clauses.
  The HCVS series of workshops aims to bring together researchers working in
the communities of Constraint/Logic Programming (e.g., ICLP and CP), Program
Verification (e.g., CAV, TACAS, and VMCAI), and Automated Deduction (e.g.,
CADE, IJCAR), on the topic of Horn clause based analysis, verification, and
synthesis.
  Horn clauses for verification and synthesis have been advocated by these
communities in different times and from different perspectives and HCVS is
organized to stimulate interaction and a fruitful exchange and integration of
experiences.
  The aim of the VPT workshop is to bring together researchers working in the
fields of Program Verification and Program Transformation.
  There is a great potential for beneficial interactions between these two
fields because:
  1) On one hand, methods and tools developed in the field of Program
Transformation such as partial evaluation, fold/unfold transformations, and
supercompilation, have all been applied with success for the verification of
infinite state and parameterized systems.
  2) On the other hand, model checking, abstract interpretation, SAT and SMT
solving and automated theorem proving have been used to enhance program
transformation techniques. Moreover, the formal certification of program
transformation tools, such as automated refactoring tools and compilers, has
recently attracted considerable interest, posed major challenges.
","['\nGeoffrey W. Hamilton\nDublin City University, Ireland\n', '\nTemesghen Kahsai\nAmazon, USA\n', '\nMaurizio Proietti\nIASI-CNR, Italy\n']",,"EPTCS 373, 2022",http://dx.doi.org/10.4204/EPTCS.373,cs.PL,"['cs.PL', 'cs.LO', 'cs.SC', 'cs.SE']",10.4204/EPTCS.373,,"['Dublin City University, Ireland', 'Amazon, USA', 'IASI-CNR, Italy']"
"Specognitor: Identifying Spectre Vulnerabilities via Prediction-Aware
  Symbolic Execution",http://arxiv.org/abs/2211.13526v1,2022-11-24T10:46:23Z,2022-11-24T10:46:23Z,"  Spectre attacks exploit speculative execution to leak sensitive information.
In the last few years, a number of static side-channel detectors have been
proposed to detect cache leakage in the presence of speculative execution.
However, these techniques either ignore branch prediction mechanism, detect
static pre-defined patterns which is not suitable for detecting new patterns,
or lead to false negatives.
  In this paper, we illustrate the weakness of prediction-agnostic
state-of-the-art approaches. We propose Specognitor, a novel prediction-aware
symbolic execution engine to soundly explore program paths and detect subtle
spectre variant 1 and variant 2 vulnerabilities. We propose a dynamic pattern
detection mechanism to account for both existing and future vulnerabilities.
Our experimental results show the effectiveness and efficiency of Specognitor
in analyzing real-world cryptographic programs w.r.t. different processor
families.
",['\nAli Sahraee\n'],,,http://arxiv.org/abs/2211.13526v1,cs.CR,"['cs.CR', 'cs.AR', 'cs.SC', 'cs.SE']",,,[]
P4Testgen: An Extensible Test Oracle For P4,http://arxiv.org/abs/2211.15300v3,2022-11-28T13:31:42Z,2023-08-06T11:15:37Z,"  We present P4Testgen, a test oracle for the P4$_{16}$ language. P4Testgen
supports automatic test generation for any P4 target and is designed to be
extensible to many P4 targets. It models the complete semantics of the target's
packet-processing pipeline including the P4 language, architectures and
externs, and target-specific extensions. To handle non-deterministic behaviors
and complex externs (e.g., checksums and hash functions), P4Testgen uses taint
tracking and concolic execution. It also provides path selection strategies
that reduce the number of tests required to achieve full coverage.
  We have instantiated P4Testgen for the V1model, eBPF, PNA, and Tofino P4
architectures. Each extension required effort commensurate with the complexity
of the target. We validated the tests generated by P4Testgen by running them
across the entire P4C test suite as well as the programs supplied with the
Tofino P4 Studio. Using the tool, we have also confirmed 25 bugs in mature,
production toolchains for BMv2 and Tofino.
","['\nFabian Ruffy\n', '\nJed Liu\n', '\nPrathima Kotikalapudi\n', '\nVojtěch Havel\n', '\nHanneli Tavante\n', '\nRob Sherwood\n', '\nVladyslav Dubina\n', '\nVolodymyr Peschanenko\n', '\nAnirudh Sivaraman\n', '\nNate Foster\n']",,ACM SIGCOMM 2023 Conference (ACM SIGCOMM '23),http://dx.doi.org/10.1145/3603269.3604834,cs.NI,"['cs.NI', 'cs.SC', 'cs.SE']",10.1145/3603269.3604834,,[]
The free algebra in R,http://arxiv.org/abs/2211.04002v1,2022-11-08T04:54:39Z,2022-11-08T04:54:39Z,"  The free algebra is an interesting and useful algebraic object. Here I
introduce ""freealg"", an R package which furnishes computational support for
free algebras. The package uses the standard template library's ""map"" class for
efficiency, which uses the fact that the order of the terms is algebraically
immaterial. The package follows ""disordR"" discipline. I demonstrate some
properties of free algebra using the package, and showcase package idiom. The
package is available on CRAN at https://CRAN.R-project.org/package=freealg.
",['\nRobin K. S. Hankin\n'],5 pages,,http://arxiv.org/abs/2211.04002v1,cs.SC,['cs.SC'],,,[]
CFLOBDDs: Context-Free-Language Ordered Binary Decision Diagrams,http://arxiv.org/abs/2211.06818v3,2022-11-13T04:57:29Z,2023-04-17T00:31:05Z,"  This paper presents a new compressed representation of Boolean functions,
called CFLOBDDs (for Context-Free-Language Ordered Binary Decision Diagrams).
They are essentially a plug-compatible alternative to BDDs (Binary Decision
Diagrams), and hence useful for representing certain classes of functions,
matrices, graphs, relations, etc. in a highly compressed fashion. CFLOBDDs
share many of the good properties of BDDs, but--in the best case--the CFLOBDD
for a Boolean function can be exponentially smaller than any BDD for that
function. Compared with the size of the decision tree for a function, a
CFLOBDD--again, in the best case--can give a double-exponential reduction in
size. They have the potential to permit applications to (i) execute much
faster, and (ii) handle much larger problem instances than has been possible
heretofore.
  CFLOBDDs are a new kind of decision diagram that go beyond BDDs (and their
many relatives). The key insight is a new way to reuse sub-decision-diagrams:
components of CFLOBDDs are structured hierarchically, so that
sub-decision-diagrams can be treated as standalone ''procedures'' and reused.
  We applied CFLOBDDs to the problem of simulating quantum circuits, and found
that for several standard problems the improvement in scalability--compared to
simulation using BDDs--is quite dramatic. In particular, the number of qubits
that could be handled using CFLOBDDs was larger, compared to BDDs, by a factor
of 128x for GHZ; 1,024x for BV; 8,192x for DJ; and 128x for Grover's algorithm.
(With a 15-minute timeout, the number of qubits that CFLOBDDs can handle are
65,536 for GHZ, 524,288 for BV; 4,194,304 for DJ; and 4,096 for Grover's
Algorithm.)
","['\nMeghana Sistla\n', '\nSwarat Chaudhuri\n', '\nThomas Reps\n']",130 pages,,http://arxiv.org/abs/2211.06818v3,cs.SC,['cs.SC'],,,[]
The free group in R,http://arxiv.org/abs/2212.05883v1,2022-11-15T01:26:40Z,2022-11-15T01:26:40Z,"  Here I present the freegroup package for working with the free group on a
finite set of symbols. The package is vectorised; internally it uses an
efficient matrix-based representation for free group objects but uses a
configurable print method. A range of R-centric functionality is provided. It
is available on CRAN at https://CRAN.R-project.org/package=freegroup.
",['\nRobin K. S. Hankin\n'],5 pages,,http://arxiv.org/abs/2212.05883v1,cs.SC,['cs.SC'],,,[]
Low-depth arithmetic circuit lower bounds via shifted partials,http://arxiv.org/abs/2211.07691v1,2022-11-14T19:08:22Z,2022-11-14T19:08:22Z,"  We prove super-polynomial lower bounds for low-depth arithmetic circuits
using the shifted partials measure [Gupta-Kamath-Kayal-Saptharishi, CCC 2013],
[Kayal, ECCC 2012] and the affine projections of partials measure
[Garg-Kayal-Saha, FOCS 2020], [Kayal-Nair-Saha, STACS 2016]. The recent
breakthrough work of Limaye, Srinivasan and Tavenas [FOCS 2021] proved these
lower bounds by proving lower bounds for low-depth set-multilinear circuits. An
interesting aspect of our proof is that it does not require conversion of a
circuit to a set-multilinear circuit, nor does it involve a random restriction.
We are able to upper bound the measures for homogeneous formulas directly,
without going via set-multilinearity. Our lower bounds hold for the iterated
matrix multiplication as well as the Nisan-Wigderson design polynomials. We
also define a subclass of homogeneous formulas which we call unique parse tree
(UPT) formulas, and prove superpolynomial lower bounds for these. This
generalizes the superpolynomial lower bounds for regular formulas in
[Kayal-Saha-Saptharishi, STOC 2014], [Fournier-Limaye-Malod-Srinivasan, STOC
2014].
","['\nPrashanth Amireddy\n', '\nAnkit Garg\n', '\nNeeraj Kayal\n', '\nChandan Saha\n', '\nBhargav Thankey\n']",,,http://arxiv.org/abs/2211.07691v1,cs.CC,"['cs.CC', 'cs.SC']",,,[]
"Abstraction-Based Verification of Approximate Pre-Opacity for Control
  Systems",http://arxiv.org/abs/2211.04098v1,2022-11-08T08:57:16Z,2022-11-08T08:57:16Z,"  In this paper, we consider the problem of verifying pre-opacity for
discrete-time control systems. Pre-opacity is an important information-flow
security property that secures the intention of a system to execute some secret
behaviors in the future. Existing works on pre-opacity only consider non-metric
discrete systems, where it is assumed that intruders can distinguish different
output behaviors precisely. However, for continuous-space control systems whose
output sets are equipped with metrics (which is the case for most real-world
applications), it is too restrictive to assume precise measurements from
outside observers. In this paper, we first introduce a concept of approximate
pre-opacity by capturing the security level of control systems with respect to
the measurement precision of the intruder. Based on this new notion of
pre-opacity, we propose a verification approach for continuous-space control
systems by leveraging abstraction-based techniques. In particular, a new
concept of approximate pre-opacity preserving simulation relation is introduced
to characterize the distance between two systems in terms of preserving
pre-opacity. This new system relation allows us to verify pre-opacity of
complex continuous-space control systems using their finite abstractions. We
also present a method to construct pre-opacity preserving finite abstractions
for a class of discrete-time control systems under certain stability
assumptions.
","['\nJunyao Hou\n', '\nSiyuan Liu\n', '\nXiang Yin\n', '\nMajid Zamani\n']","Discrete Event Systems, Opacity, Formal Abstractions",,http://arxiv.org/abs/2211.04098v1,eess.SY,"['eess.SY', 'cs.SC', 'cs.SY']",,,[]
"Is the Machine Smarter than the Theorist: Deriving Formulas for Particle
  Kinematics with Symbolic Regression",http://arxiv.org/abs/2211.08420v1,2022-11-15T18:57:59Z,2022-11-15T18:57:59Z,"  We demonstrate the use of symbolic regression in deriving analytical
formulas, which are needed at various stages of a typical experimental analysis
in collider phenomenology. As a first application, we consider kinematic
variables like the stransverse mass, $M_{T2}$, which are defined
algorithmically through an optimization procedure and not in terms of an
analytical formula. We then train a symbolic regression and obtain the correct
analytical expressions for all known special cases of $M_{T2}$ in the
literature. As a second application, we reproduce the correct analytical
expression for a next-to-leading order (NLO) kinematic distribution from data,
which is simulated with a NLO event generator. Finally, we derive analytical
approximations for the NLO kinematic distributions after detector simulation,
for which no known analytical formulas currently exist.
","['\nZhongtian Dong\n', '\nKyoungchul Kong\n', '\nKonstantin T. Matchev\n', '\nKatia Matcheva\n']","15 pages, 13 figures, 8 tables",,http://dx.doi.org/10.1103/PhysRevD.107.055018,hep-ph,"['hep-ph', 'cs.AI', 'cs.LG', 'cs.SC', 'hep-ex']",10.1103/PhysRevD.107.055018,,[]
Fast multivariate polynomials in R: the mvp package,http://arxiv.org/abs/2210.15991v1,2022-10-28T08:44:58Z,2022-10-28T08:44:58Z,"  In this short article I introduce the mvp package, which provides some
functionality for handling multivariate polynomials. The package uses the C++
Standard Template Library's map class to store and retrieve elements; it
conforms to disordR discipline for coefficients. The package is available on
CRAN at https://CRAN.R-project.org/package=mvp.
",['\nRobin K. S. Hankin\n'],11 pages,,http://arxiv.org/abs/2210.15991v1,cs.SC,['cs.SC'],,,[]
Stokes's theorem in R,http://arxiv.org/abs/2210.17008v1,2022-10-31T01:51:36Z,2022-10-31T01:51:36Z,"  In this short article I introduce the stokes package which provides
functionality for working with tensors, alternating forms, wedge products, and
related concepts from the exterior calculus. Notation and spirit follow Spivak.
Stokes's generalized integral theorem, viz $\int_{\partial X}\phi=\int_Xd\phi$,
is demonstrated here using the package; it is available on CRAN
athttps://CRAN.R-project.org/package=stokes.
",['\nRobin K. S. Hankin\n'],18 pages,,http://arxiv.org/abs/2210.17008v1,cs.SC,['cs.SC'],,,[]
Analysis and object oriented implementation of the Kovacic algorithm,http://arxiv.org/abs/2211.00804v1,2022-11-02T00:48:26Z,2022-11-02T00:48:26Z,"  This paper gives a detailed overview and a number of worked out examples
illustrating the Kovacic \cite{Kovacic86} algorithm for solving second order
linear differential equation ${A(x) y""+ B(x) y' + C(x) y=0}$ where $A,B,C$ are
rational functions with complex coefficients in the independent variable $x$.
All three cases of the algorithm were implemented in a software package based
on an object oriented design and complete source code listing given in the
appendix with usage examples. Implementation used the Maple computer algebra
language. The complete Kovacic package in one mpl file accompany the arXiv
version of this paper. This package was then used to analyze the distribution
of Kovacic algorithm cases on $3000$ differential equations
",['\nNasser M. Abbasi\n'],"74 pages, 5 figures. Software package",,http://arxiv.org/abs/2211.00804v1,cs.SC,"['cs.SC', 'math.CA', '34-04', 'I.1']",,,[]
A Note on the Ramanujan Machine,http://arxiv.org/abs/2211.01058v2,2022-11-02T11:48:41Z,2022-11-03T15:40:49Z,"  The Ramanujan Machine project detects new expressions related to constants of
interest, such as $\zeta$ function values, $\gamma$ and algebraic numbers (to
name a few). In particular the project lists a number of conjectures involving
even and odd $\zeta$ function values, logarithms etc. We show that many
relations detected by the Ramanujan Machine Project stem from a specific
algebraic observation and show how to generate infinitely many. This provides
an automated proof and/or an explanation of many of the relations listed as
conjectures by the project (although not all of them).
","['\nEric Brier\n', '\nDavid Naccache\n', '\nOfer Yifrach-Stav\n']",,,http://arxiv.org/abs/2211.01058v2,math.NT,"['math.NT', 'cs.SC']",,,[]
On Catalan Constant Continued Fractions,http://arxiv.org/abs/2210.15669v5,2022-10-30T10:24:23Z,2022-11-18T18:59:25Z,"  The Ramanujan Machine project detects new expressions related to constants of
interest, such as $\zeta$ function values, $\gamma$ and algebraic numbers (to
name a few). In particular the project lists a number of conjectures concerning
the Catalan constant $G= 0.91596559\ldots$ We show how to generate infinitely
many. We used an ad hoc software toolchain and rather tedious mathematical
developments. Because we do not provide a proper peer-reviewed proof of the
relations given here we do not claim them to be theorems.
","['\nDavid Naccache\n', '\nOfer Yifrach-Stav\n']",,,http://arxiv.org/abs/2210.15669v5,cs.SC,"['cs.SC', 'cs.DM', 'math.NT']",,,[]
Neural Combinatorial Logic Circuit Synthesis from Input-Output Examples,http://arxiv.org/abs/2210.16606v1,2022-10-29T14:06:42Z,2022-10-29T14:06:42Z,"  We propose a novel, fully explainable neural approach to synthesis of
combinatorial logic circuits from input-output examples. The carrying advantage
of our method is that it readily extends to inductive scenarios, where the set
of examples is incomplete but still indicative of the desired behaviour. Our
method can be employed for a virtually arbitrary choice of atoms - from logic
gates to FPGA blocks - as long as they can be formulated in a differentiable
fashion, and consistently yields good results for synthesis of practical
circuits of increasing size. In particular, we succeed in learning a number of
arithmetic, bitwise, and signal-routing operations, and even generalise towards
the correct behaviour in inductive scenarios. Our method, attacking a discrete
logical synthesis problem with an explainable neural approach, hints at a wider
promise for synthesis and reasoning-related tasks.
","['\nPeter Belcak\n', '\nRoger Wattenhofer\n']","Accepted to the 2nd Workshop on Math-AI (MATH-AI@NeurIPS'22). 10
  pages, 1 figure",,http://arxiv.org/abs/2210.16606v1,cs.LG,"['cs.LG', 'cs.AI', 'cs.SC']",,,[]
"Index Reduction for Degenerated Differential-Algebraic Equations by
  Embedding",http://arxiv.org/abs/2210.16707v1,2022-10-29T23:04:52Z,2022-10-29T23:04:52Z,"  To find consistent initial data points for a system of differential-algebraic
equations, requires the identification of its missing constraints. An efficient
class of structural methods exploiting a dependency graph for this task was
initiated by Pantiledes. More complete methods rely on differential-algebraic
geometry but suffer from other issues (e.g. high complexity). In this paper we
give a new class of efficient structural methods combined with new tools from
numerical real algebraic geometry that has much improved completeness
properties. Existing structural methods may fail for a system of
differential-algebraic equations if its Jacobian matrix after differentiation
is still singular due to symbolic cancellation or numerical degeneration.
Existing structural methods can only handle degenerated cases caused by
symbolic cancellation. However, if a system has parameters, then its parametric
Jacobian matrix may be still singular after application of the structural
method for certain values of the parameters. This case is called numerical
degeneration.
  For polynomially nonlinear systems of differential-algebraic equations,
numerical methods are given to solve both degenerated cases using numerical
real algebraic geometry. First, we introduce a witness point method, which
produces at least one witness point on every constraint component. This can
help to ensure constant rank and detection of degeneration on all components of
such systems. Secondly, we present a Constant Rank Embedding Lemma, and based
on it propose an Index Reduction by Embedding (IRE) method which can construct
an equivalent system with a full rank Jacobian matrix. Thirdly, IRE leads to a
global structural differentiation method, to solve degenerated
differential-algebraic equations on all components numerically. Application
examples from circuits, mechanics, are used to demonstrate our method.
","['\nWenqiang Yang\n', '\nWenyuan Wu\n', '\nGreg Reid\n']",arXiv admin note: substantial text overlap with arXiv:2111.08160,,http://arxiv.org/abs/2210.16707v1,math.NA,"['math.NA', 'cs.NA', 'cs.SC']",,,[]
"Comparision Of Adversarial And Non-Adversarial LSTM Music Generative
  Models",http://arxiv.org/abs/2211.00731v1,2022-11-01T20:23:49Z,2022-11-01T20:23:49Z,"  Algorithmic music composition is a way of composing musical pieces with
minimal to no human intervention. While recurrent neural networks are
traditionally applied to many sequence-to-sequence prediction tasks, including
successful implementations of music composition, their standard supervised
learning approach based on input-to-output mapping leads to a lack of note
variety. These models can therefore be seen as potentially unsuitable for tasks
such as music generation. Generative adversarial networks learn the generative
distribution of data and lead to varied samples. This work implements and
compares adversarial and non-adversarial training of recurrent neural network
music composers on MIDI data. The resulting music samples are evaluated by
human listeners, their preferences recorded. The evaluation indicates that
adversarial training produces more aesthetically pleasing music.
","[""\nMoseli Mots'oehli\n"", '\nAnna Sergeevna Bosman\n', '\nJohan Pieter De Villiers\n']","Submitted to a 2023 conference, 20 pages, 13 figures",,http://arxiv.org/abs/2211.00731v1,cs.LG,"['cs.LG', 'cs.SC', 'cs.SD', 'eess.AS']",,,[]
