Title,ID,Published,Updated,Summary,Author,Comments,Journal_Ref,Link,Primary_Category,Categories,DOI,License,Affiliation
Correlating Unlabeled Events at Runtime,http://arxiv.org/abs/2004.09971v1,2020-04-19T05:02:32Z,2020-04-19T05:02:32Z,"  Process mining is of great importance for both data-centric and
process-centric systems. Process mining receives so-called process logs which
are collections of partially-ordered events. An event has to possess at least
three attributes, case ID, task ID and a timestamp for mining approaches to
work. When a case ID is unknown, the event is called unlabeled. Traditionally,
process mining is an offline task, where events are collected from different
sources are usually manually correlated. That is, events belonging to the same
instance are assigned the same case ID. With today's high-volume/high-speed
nature of, e.g., IoT applications, process mining shifts to be an online task.
For this, event correlation has to be automated and has to occur as the data is
generated. In this paper, we introduce an approach that correlates unlabeled
events at runtime. Given a process model, a stream of unlabeled events and
other information about task duration, our approach can induce a case
identifier to a set of unlabeled events with a trust percentage. It can also
check the conformance of the identified cases with the process model. A
prototype of the proposed approach was implemented and evaluated against
real-life and synthetic logs.
","['\nIman M. A. Helal\n', '\nAhmed Awad\n']","10 pages, 3 figures",,http://arxiv.org/abs/2004.09971v1,cs.OH,['cs.OH'],,,[]
"Current Practices in the Information Collection for Enterprise
  Architecture Management",http://arxiv.org/abs/2004.05087v1,2020-04-07T11:38:35Z,2020-04-07T11:38:35Z,"  The digital transformation influences business models, processes, and
enterprise IT landscape as a whole. Therefore, business-IT alignment is
becoming more important than ever before. Enterprise architecture management
(EAM) is designed to support and improve this business-IT alignment. The
success of EAM crucially depends on the information available about a company's
enterprise architecture, such as infrastructure components, applications, and
business processes. This paper discusses the results of a qualitative expert
survey with 26 experts in the field of EAM. The goal of this survey was to
highlight current practices in the information collection for EAM and identify
relevant information from enterprise-external data sources. The results provide
a comprehensive overview of collected and utilized information in the industry,
including an assessment of the relevance of such information. Furthermore, the
results highlight challenges in practice and point out investments that
organizations plan in the field of EAM.
","['\nRobert Ehrensperger\n', '\nClemens Sauerwein\n', '\nRuth Breu\n']",11 pages,,http://arxiv.org/abs/2004.05087v1,cs.OH,['cs.OH'],,,[]
"Distributed Resources for the Earth System Grid Advanced Management
  (DREAM)",http://arxiv.org/abs/2004.09599v1,2020-04-13T19:13:33Z,2020-04-13T19:13:33Z,"  The DREAM project was funded more than 3 years ago to design and implement a
next-generation ESGF (Earth System Grid Federation [1]) architecture which
would be suitable for managing and accessing data and services resources on a
distributed and scalable environment. In particular, the project intended to
focus on the computing and visualization capabilities of the stack, which at
the time were rather primitive. At the beginning, the team had the general
notion that a better ESGF architecture could be built by modularizing each
component, and redefining its interaction with other components by defining and
exposing a well defined API. Although this was still the high level principle
that guided the work, the DREAM project was able to accomplish its goals by
leveraging new practices in IT that started just about 3 or 4 years ago: the
advent of containerization technologies (specifically, Docker), the development
of frameworks to manage containers at scale (Docker Swarm and Kubernetes), and
their application to the commercial Cloud. Thanks to these new technologies,
DREAM was able to improve the ESGF architecture (including its computing and
visualization services) to a level of deployability and scalability beyond the
original expectations.
","['\nLuca Cinquini\n', '\nSteve Petruzza\n', '\nJason Jerome Boutte\n', '\nSasha Ames\n', '\nGhaleb Abdulla\n', '\nVenkatramani Balaji\n', '\nRobert Ferraro\n', '\nAparna Radhakrishnan\n', '\nLaura Carriere\n', '\nThomas Maxwell\n', '\nGiorgio Scorzelli\n', '\nValerio Pascucci\n']",,,http://arxiv.org/abs/2004.09599v1,cs.OH,['cs.OH'],,,[]
ROOT I/O compression improvements for HEP analysis,http://arxiv.org/abs/2004.10531v1,2020-04-08T16:35:43Z,2020-04-08T16:35:43Z,"  We overview recent changes in the ROOT I/O system, increasing performance and
enhancing it and improving its interaction with other data analysis ecosystems.
Both the newly introduced compression algorithms, the much faster bulk I/O data
path, and a few additional techniques have the potential to significantly to
improve experiment's software performance. The need for efficient lossless data
compression has grown significantly as the amount of HEP data collected,
transmitted, and stored has dramatically increased during the LHC era. While
compression reduces storage space and, potentially, I/O bandwidth usage, it
should not be applied blindly: there are significant trade-offs between the
increased CPU cost for reading and writing files and the reduce storage space.
","['\nOksana Shadura\nUniversity of Nebraska-Lincoln\n', '\nBrian Paul Bockelman\nMorgridge Institute for Research\n', '\nPhilippe Canal\nFermilab\n', '\nDanilo Piparo\nCERN\n', '\nZhe Zhang\nUniversity of Nebraska-Lincoln\n']",Submitted as a proceeding for CHEP 2019,,http://dx.doi.org/10.1051/epjconf/202024502017,cs.OH,['cs.OH'],10.1051/epjconf/202024502017,,"['University of Nebraska-Lincoln', 'Morgridge Institute for Research', 'Fermilab', 'CERN', 'University of Nebraska-Lincoln']"
"Interactive distributed cloud-based web-server systems for the smart
  healthcare industry",http://arxiv.org/abs/2005.01442v1,2020-04-14T21:58:03Z,2020-04-14T21:58:03Z,"  The work aims to investigate the possible contemporary interactive cloud
based solutions in the fields of the applied medicine for the smart Healthcare
as the data visualization open-source free system distributed under the MIT
license. A comparative study of a number of the well-known implementations of
the Ray Casting algorithms was studied. A new method of numerical calculus is
proposed for calculating the volume -- the method of spheres, as well as a
proposal for paralleling the algorithm on graphic accelerators in a linearly
homogeneous computing environment using the block decomposition methods. For
the artifacts control -- algorithm of the cubic interpolation was used. The
cloud server architecture was proposed.
",['\nAlmagul Baurzhanovna Kondybayeva\n'],"This work is dedicated to the questions of the contemporary medical
  image visualization, the architecture design of the cloud server systems and
  the using of methods for the .DICOM data representation for the distributed
  smart healthcare industry systems. The work is done as a part of the PhD
  thesis of the author for non-profit/non-commercial, educational/research only
  reasons under the MIT License",,http://arxiv.org/abs/2005.01442v1,cs.OH,"['cs.OH', 'cs.CY']",,,[]
Quantum Approximation for Wireless Scheduling,http://arxiv.org/abs/2004.11229v2,2020-04-14T13:29:22Z,2020-09-04T05:00:57Z,"  This paper proposes a quantum approximate optimization algorithm (QAOA)
method for wireless scheduling problems. The QAOA is one of the promising
hybrid quantum-classical algorithms for many applications and it provides
highly accurate optimization solutions in NP-hard problems. QAOA maps the given
problems into Hilbert spaces, and then it generates Hamiltonian for the given
objectives and constraints. Then, QAOA finds proper parameters from classical
optimization approaches in order to optimize the expectation value of generated
Hamiltonian. Based on the parameters, the optimal solution to the given problem
can be obtained from the optimum of the expectation value of Hamiltonian.
Inspired by QAOA, a quantum approximate optimization for scheduling (QAOS)
algorithm is proposed. First of all, this paper formulates a wireless
scheduling problem using maximum weight independent set (MWIS). Then, for the
given MWIS, the proposed QAOS designs the Hamiltonian of the problem. After
that, the iterative QAOS sequence solves the wireless scheduling problem. This
paper verifies the novelty of the proposed QAOS via simulations implemented by
Cirq and TensorFlow-Quantum.
","['\nJaeho Choi\n', '\nSeunghyeok Oh\n', '\nJoongheon Kim\n']",,,http://arxiv.org/abs/2004.11229v2,cs.OH,"['cs.OH', 'quant-ph']",,,[]
Dyslexia and Dysgraphia prediction: A new machine learning approach,http://arxiv.org/abs/2005.06401v1,2020-04-15T09:31:51Z,2020-04-15T09:31:51Z,"  Learning disabilities like dysgraphia, dyslexia, dyspraxia, etc. interfere
with academic achievements but have also long terms consequences beyond the
academic time. It is widely admitted that between 5% to 10% of the world
population is subject to this kind of disabilities. For assessing such
disabilities in early childhood, children have to solve a battery of tests.
Human experts score these tests, and decide whether the children require
specific education strategy on the basis of their marks. The assessment can be
lengthy, costly and emotionally painful. In this paper, we investigate how
Artificial Intelligence can help in automating this assessment. Gathering a
dataset of handwritten text pictures and audio recordings, both from standard
children and from dyslexic and/or dysgraphic children, we apply machine
learning techniques for classification in order to analyze the differences
between dyslexic/dysgraphic and standard readers/writers and to build a model.
The model is trained on simple features obtained by analysing the pictures and
the audio files. Our preliminary implementation shows relatively high
performances on the dataset we have used. This suggests the possibility to
screen dyslexia and dysgraphia via non-invasive methods in an accurate way as
soon as enough data are available.
","['\nGilles Richard\n', '\nMathieu Serrurier\n']",,,http://arxiv.org/abs/2005.06401v1,cs.OH,"['cs.OH', 'cs.LG', 'stat.ML']",,,[]
"NDE 4.0: Digital Twin, Semantics, Interfaces, Networking, Feedback, New
  Markets and Integration into the Industrial Internet of Things",http://arxiv.org/abs/2004.05193v1,2020-04-02T16:40:55Z,2020-04-02T16:40:55Z,"  The industrial revolution is divided into three phases by historians: The
invention of the steam engine (mechanization), electricity (mass production)
and the microelectric revolution (automation). There was a similar development
in non-destructive evaluation: tools such as lenses or stethoscopes allowed the
human senses to be sharpened, the conversion of waves makes the invisible
visible and thus offers a ""look"" into the components and finally automation,
digitization and reconstruction. During the entire industrial development NDE
was decisively responsible for the quality and thus for the success of the
manufactured goods. Industry is now talking about a fourth revolution: The
informatization, digitization and networking of industrial production. As
always, NDE will be critical to the success of this fourth revolution by
providing the database needed for feedback in a networked production
environment. For NDE, this will lead to change. The test results must be made
available to a networked production environment in such a way that they can be
evaluated for feedback loops, the testability must be considered in the design
and the reliability of the test statements will become increasingly important.
This publication presents first an orientation to NDE 4.0, including the
development of Industry and NDE, a definition of its revolutions, a collection
of several current-day challenges of NDE, and a discussion whether and how
those can be solved with NDE 4.0. Second this publication presents concepts on
how NDE can be integrated into Industry 4.0 landscapes: The Reference
Architecture Model Industry 4.0 (RAMI 4.0) shows the complete Industry 4.0
space and allows every Industry 4.0 standard and interface to be located. The
Industry 4.0 Asset Administration Shell (AAS) implements the digital twin and
is the interface between Industry 4.0 communication and the physical device.
The ...
",['\nJohannes Vrana\n'],"24 pages, 12 figures",Mater. Eval. 78 (2020) 835-851,http://dx.doi.org/10.32548/2020.me-04131,cs.OH,['cs.OH'],10.32548/2020.me-04131,,[]
"Objective Multi-variable Classification and Inference of Biological
  Neuronal Networks",http://arxiv.org/abs/2003.12670v1,2020-03-28T00:25:49Z,2020-03-28T00:25:49Z,"  Classification of biological neuron types and networks poses challenges to
the full understanding of the brain's organisation and functioning. In this
paper, we develop a novel objective classification model of biological neuronal
types and networks based on the communication metrics of neurons. This presents
advantages against the existing approaches since the mutual information or the
delay between neurons obtained from spike trains are more abundant data compare
to conventional morphological data. We firstly designed two open-access
supporting computational platforms of various neuronal circuits from the Blue
Brain Project realistic models, named Neurpy and Neurgen. Then we investigate
how the concept of network tomography could be achieved with cortical neuronal
circuits for morphological, topological and electrical classification of
neurons. We extract the simulated data to many different classifiers (including
SVM, Decision Trees, Random Forest, and Artificial Neuron Networks) classifying
the specific cell type (and sub-group types) achieving accuracies of up to
70\%. Inference of biological network structures using network tomography
reached up to 65\% of accuracy. We also analysed recall, precision and F1score
of the classification of five layers, 25 cell m-types, and 14 cell e-types. Our
research not only contributes to existing classification efforts but sets the
road-map for future usage of cellular-scaled brain-machine interfaces for
in-vivo objective classification of neurons as a sensing mechanism of the
brain's structure.
","['\nMichael Taynnan Barros\n', '\nHarun Siljak\n', '\nPeter Mullen\n', '\nConstantinos Papadias\n', '\nJari Hyttinen\n', '\nNicola Marchetti\n']",,,http://arxiv.org/abs/2003.12670v1,q-bio.NC,"['q-bio.NC', 'cs.OH']",,,[]
"Software-Based Monitoring and Analysis of a USB Host Controller Subject
  to Electrostatic Discharge",http://arxiv.org/abs/2004.06647v1,2020-03-16T16:08:52Z,2020-03-16T16:08:52Z,"  Observing, understanding, and mitigating the effects of failure in embedded
systems is essential for building dependable control systems. We develop a
software-based monitoring methodology to further this goal. This methodology
can be applied to any embedded system peripheral and allows the system to
operate normally while the monitoring software is running. We use software to
instrument the operating system kernel and record indicators of system
behavior. By comparing those indicators against baseline indicators of normal
system operation, faults can be detected and appropriate action can be taken.
  We implement this methodology to detect faults caused by electrostatic
discharge in a USB host controller. As indicators, we select specific control
registers that provide a manifestation of the internal execution of the host
controller. Analysis of the recorded register values reveals differences in
system execution when the system is subject to interference. %We also develop a
classifier capable of predicting whether or not the system's behavior is being
affected by such shocks. This improved understanding of system behavior may
lead to better hardware and software mitigation of electrostatic discharge and
assist in root-cause analysis and repair of failures.
","['\nNatasha Jarus\n', '\nAntonio Sabatini\n', '\nPratik Maheshwari\n', '\nSahra Sedigh Sarvestani\n']",To appear in proceedings of RTEST2020,,http://arxiv.org/abs/2004.06647v1,cs.OH,['cs.OH'],,,[]
"Modeling and solving a vehicle-sharing problem considering multiple
  alternative modes of transport",http://arxiv.org/abs/2003.08207v2,2020-03-17T11:12:20Z,2022-09-28T12:20:54Z,"  Motivated by the change in mobility patterns, we present a scheduling
approach for a vehicle-sharing problem, considering several alternative modes
of transport, from a company viewpoint with centralized planning. We consider
vehicle-sharing in a company having one or more depots and a fixed number of
users, i.e. employees. The users have appointments with a fixed location and
fixed start and end times. A vehicle must be used for a full trip of a user
from depot to depot. We aim at assigning vehicles to user trips so as to
maximize savings compared to other modes of transport. We first consider that
only one type of vehicle is used, and second that multiple vehicle types can be
used. For the first case, we show that the vehicle-sharing problem can be
formulated as a minimum-cost flow problem. Secondly, if multiple types of
vehicles are available the problem can be formulated as a multi-commodity flow
problem. These formulations make the problem applicable in daily operations due
to efficient solution methods. We provide a comprehensive computational study
for both cases on instances based on demographic, spatial, and economic data of
Vienna. We show that our formulations for this problem solve these instances in
a few seconds, which makes them usable in an online booking system. In the
analysis we discuss different potential settings. We study the optimal
composition of a shared fleet, restricted sets of modes of transport, and
variations of the objective function.
","['\nMiriam Enzi\n', '\nSophie N. Parragh\n', '\nDavid Pisinger\n']",,,http://arxiv.org/abs/2003.08207v2,cs.OH,"['cs.OH', 'cs.AI']",,,[]
"High Performance Interference Suppression in Multi-User Massive MIMO
  Detector",http://arxiv.org/abs/2005.03466v1,2020-03-20T15:37:26Z,2020-03-20T15:37:26Z,"  In this paper, we propose a new nonlinear detector with improved interference
suppression in Multi-User Multiple Input, Multiple Output (MU-MIMO) system. The
proposed detector is a combination of the following parts: QR decomposition
(QRD), low complexity users sorting before QRD, sorting-reduced (SR) K-best
method and minimum mean square error (MMSE) pre-processing. Our method
outperforms a linear interference rejection combining (IRC, i.e. MMSE
naturally) method significantly in both strong interference and additive white
noise scenarios with both ideal and real channel estimations. This result has
wide application importance for scenarios with strong interference, i.e. when
co-located users utilize the internet in stadium, highway, shopping center,
etc. Simulation results are presented for the non-line of sight 3D-UMa model of
5G QuaDRiGa 2.0 channel for 16 highly correlated single-antenna users with
QAM16 modulation in 64 antennas of Massive MIMO system. The performance was
compared with MMSE and other detection approaches.
","['\nAndrey Ivanov\n', '\nAlexander Osinsky\n', '\nDmitry Lakontsev\n', '\nDmitry Yarotsky\n']",Accepted for presentation at the VTC2020-Spring conference,,http://dx.doi.org/10.1109/VTC2020-Spring48590.2020.9128653,cs.OH,"['cs.OH', 'cs.IT', 'eess.SP', 'math.IT']",10.1109/VTC2020-Spring48590.2020.9128653,,[]
NDE 4.0 From Design Thinking to Strategy,http://arxiv.org/abs/2003.07773v2,2020-03-05T12:54:19Z,2020-11-17T13:50:51Z,"  Cyber technologies are offering new horizons for quality control in
manufacturing and safety assurance in-service of physical assets. The line
between non-destructive evaluation (NDE) and Industry 4.0 is getting blurred
since both are sensory data-driven domains. This multidisciplinary approach has
led to the emergence of a new capability: NDE 4.0. The NDT community is coming
together once again to define the purpose, chart the process, and address the
adoption of emerging technologies. In this paper, the authors have taken a
design thinking approach to spotlight proper objectives for research on this
subject. It begins with qualitative research on twenty different perceptions of
stakeholders and misconceptions around the current state of NDE. The
interpretation is used to define ten value propositions or use cases under ""NDE
for Industry 4.0"" and ""Industry 4.0 for NDE"" leading up to the clarity of
purpose for NDE 4.0, enhanced safety and economic value for stakeholders. To
pursue this worthy cause, the paper delves into some of the top adoption
challenges, and proposes a journey of managed innovation, conscious skills
development, and a new form of leadership required to succeed in the
cyber-physical world.
","['\nJohannes Vrana\n', '\nRipudaman Singh\n']",,"J Nondestruct Eval 40, 8 (2021)",http://dx.doi.org/10.1007/s10921-020-00735-9,cs.OH,['cs.OH'],10.1007/s10921-020-00735-9,,[]
"Predicting Memory Compiler Performance Outputs using Feed-Forward Neural
  Networks",http://arxiv.org/abs/2003.03269v1,2020-03-05T13:11:47Z,2020-03-05T13:11:47Z,"  Typical semiconductor chips include thousands of mostly small memories. As
memories contribute an estimated 25% to 40% to the overall power, performance,
and area (PPA) of a chip, memories must be designed carefully to meet the
system's requirements. Memory arrays are highly uniform and can be described by
approximately 10 parameters depending mostly on the complexity of the
periphery. Thus, to improve PPA utilization, memories are typically generated
by memory compilers. A key task in the design flow of a chip is to find optimal
memory compiler parametrizations which on the one hand fulfill system
requirements while on the other hand optimize PPA. Although most compiler
vendors also provide optimizers for this task, these are often slow or
inaccurate. To enable efficient optimization in spite of long compiler run
times, we propose training fully connected feed-forward neural networks to
predict PPA outputs given a memory compiler parametrization. Using an
exhaustive search-based optimizer framework which obtains neural network
predictions, PPA-optimal parametrizations are found within seconds after chip
designers have specified their requirements. Average model prediction errors of
less than 3%, a decision reliability of over 99% and productive usage of the
optimizer for successful, large volume chip design projects illustrate the
effectiveness of the approach.
","['\nFelix Last\n', '\nMax Haeberlein\n', '\nUlf Schlichtmann\n']","23 pages, 8 figures, 4 tables; accepted for publication in the ACM
  TODAES special issue on machine learning for CAD (ML-CAD)","ACM Trans. Des. Autom. Electron. Syst. 25, 5 (2020) 39",http://dx.doi.org/10.1145/3385262,cs.OH,"['cs.OH', 'cs.LG']",10.1145/3385262,,[]
"Toward a Wearable RFID System for Real-Time Activity Recognition Using
  Radio Patterns",http://arxiv.org/abs/2003.07719v1,2020-03-08T08:08:05Z,2020-03-08T08:08:05Z,"  Elderly care is one of the many applications supported by real-time activity
recognition systems. Traditional approaches use cameras, body sensor networks,
or radio patterns from various sources for activity recognition. However, these
approaches are limited due to ease-of-use, coverage, or privacy preserving
issues. In this paper, we present a novel wearable Radio Frequency
Identification (RFID) system aims at providing an easy-to-use solution with
high detection coverage. Our system uses passive tags which are
maintenance-free and can be embedded into the clothes to reduce the wearing and
maintenance efforts. A small RFID reader is also worn on the user's body to
extend the detection coverage as the user moves. We exploit RFID radio patterns
and extract both spatial and temporal features to characterize various
activities. We also address the issues of false negative of tag readings and
tag/antenna calibration, and design a fast online recognition system. Antenna
and tag selection is done automatically to explore the minimum number of
devices required to achieve target accuracy. We develop a prototype system
which consists of a wearable RFID system and a smartphone to demonstrate the
working principles, and conduct experimental studies with four subjects over
two weeks. The results show that our system achieves a high recognition
accuracy of 93.6 percent with a latency of 5 seconds. Additionally, we show
that the system only requires two antennas and four tagged body parts to
achieve a high recognition accuracy of 85 percent.
","['\nLiang Wang\n', '\nTao Gu\n', '\nXianping Tao\n', '\nJian Lu\n']",,,http://arxiv.org/abs/2003.07719v1,cs.OH,"['cs.OH', 'eess.SP']",,,[]
"Reconfigurable Computing Applied to Latency Reduction for the Tactile
  Internet",http://arxiv.org/abs/2003.12463v1,2020-03-12T03:45:43Z,2020-03-12T03:45:43Z,"  Tactile internet applications allow robotic devices to be remotely controlled
over a communication medium with an unnoticeable time delay. In a bilateral
communication, the acceptable round trip latency is usually in the order of 1ms
up to 10ms depending on the application requirements. It is estimated that 70%
of the total latency is generated by the communication network, and the
remaining 30% is produced by master and slave devices. Thus, this paper aims to
propose a strategy to reduce 30% of the total latency that is produced by such
devices. The strategy is to apply reconfigurable computation using FPGAs to
minimize the execution time of device-associated algorithms. With this in mind,
this work presents a hardware reference model for modules that implement
nonlinear positioning and force calculations as well as a tactile system formed
by two robotic manipulators. In addition to presenting the implementation
details, simulations and experimental tests are performed in order to validate
the proposed model. Results associated with the FPGA sampling rate, throughput,
latency, and post-synthesis occupancy area are analyzed.
","['\nJosé C. V. S. Junior\n', '\nMatheus F. Torquato\n', '\nToktam Mahmoodi\n', '\nMischa Dohler\n', '\nMarcelo A. C. Fernandes\n']","20 pages, 32 Figures",,http://dx.doi.org/10.3390/s22207851,cs.OH,"['cs.OH', 'eess.SP']",10.3390/s22207851,,[]
"TiLA: Twin-in-the-Loop Architecture for Cyber-Physical Production
  Systems",http://arxiv.org/abs/2003.09370v1,2020-03-11T03:31:44Z,2020-03-11T03:31:44Z,"  Digital twin is a virtual replica of a real-world object that lives
simultaneously with its physical counterpart. Since its first introduction in
2003 by Grieves, digital twin has gained momentum in a wide range of
applications such as industrial manufacturing, automotive and artificial
intelligence. However, many digital-twin-related approaches, found in
industries as well as literature, mainly focus on modelling individual physical
things with high-fidelity methods with limited scalability. In this paper, we
introduce a digital-twin architecture called TiLA (Twin-in-the-Loop
Architecture). TiLA employs heterogeneous models and online data to create a
digital twin, which follows a Globally Asynchronous Locally Synchronous (GALS)
model of computation. It facilitates the creation of a scalable digital twin
with different levels of modelling abstraction as well as giving GALS formalism
for execution strategy. Furthermore, TiLA provides facilities to develop
applications around the twin as well as an interface to synchronise the twin
with the physical system through an industrial communication protocol. A
digital twin for a manufacturing line has been developed as a case study using
TiLA. It demonstrates the use of digital twin models together with online data
for monitoring and analysing failures in the physical system.
","['\nHeejong Park\n', '\nArvind Easwaran\n', '\nSidharta Andalam\n']",,"IEEE International Conference on Computer Design (ICCD), Abu
  Dhabi, United Arab Emirates, 2019, pages 82-90",http://dx.doi.org/10.1109/ICCD46524.2019.00019,cs.OH,"['cs.OH', 'cs.SY', 'eess.SY']",10.1109/ICCD46524.2019.00019,,[]
Toward Predicting Success and Failure in CS2: A Mixed-Method Analysis,http://arxiv.org/abs/2002.11813v1,2020-02-25T01:49:43Z,2020-02-25T01:49:43Z,"  Factors driving success and failure in CS1 are the subject of much study but
less so for CS2. This paper investigates the transition from CS1 to CS2 in
search of leading indicators of success in CS2. Both CS1 and CS2 at the
University of North Carolina Wilmington (UNCW) are taught in Python with annual
enrollments of 300 and 150 respectively. In this paper, we report on the
following research questions: 1) Are CS1 grades indicators of CS2 grades? 2)
Does a quantitative relationship exist between CS2 course grade and a modified
version of the SCS1 concept inventory? 3) What are the most challenging aspects
of CS2, and how well does CS1 prepare students for CS2 from the student's
perspective? We provide a quantitative analysis of 2300 CS1 and CS2 course
grades from 2013--2019. In Spring 2019, we administered a modified version of
the SCS1 concept inventory to 44 students in the first week of CS2. Further, 69
students completed an exit questionnaire at the conclusion of CS2 to gain
qualitative student feedback on their challenges in CS2 and on how well CS1
prepared them for CS2. We find that 56% of students' grades were lower in CS2
than CS1, 18% improved their grades, and 26% earned the same grade. Of the
changes, 62% were within one grade point. We find a statistically significant
correlation between the modified SCS1 score and CS2 grade points. Students
identify linked lists and class/object concepts among the most challenging.
Student feedback on CS2 challenges and the adequacy of their CS1 preparations
identify possible avenues for improving the CS1-CS2 transition.
","['\nLucas Layman\n', '\nYang Song\n', '\nCurry Guinn\n']","The definitive Version of Record was published in 2020 ACM Southeast
  Conference (ACMSE 2020), April 2-4, 2020, Tampa, FL, USA. 8 pages",,http://dx.doi.org/10.1145/3374135.3385277,cs.OH,['cs.OH'],10.1145/3374135.3385277,,[]
Engaging Users through Social Media in Public Libraries,http://arxiv.org/abs/2003.04204v2,2020-02-25T00:08:33Z,2020-10-30T20:34:21Z,"  The participatory library is an emerging concept which refers to the idea
that an integrated library system must allow users to take part in core
functions of the library rather than engaging on the periphery. To embrace the
participatory idea, libraries have employed many technologies, such as social
media to help them build participatory services and engage users. To help
librarians understand the impact of emerging technologies on a participatory
service building, this paper takes social media as an example to explore how to
use different engagement strategies that social media provides to engage more
users. This paper provides three major contributions to the library system. The
libraries can use the resultant engagement strategies to engage its users.
Additionally, the best-fit strategy can be inferred and designed based on the
preferences of users. Lastly, the preferences of users can be understood based
on data analysis of social media. Three such contributions put together to
fully address the proposed research question of how to use different engagement
strategies on social media to build participatory library services and better
engage more users visiting the library?
","['\nHongbo Zou\n', '\nHsuanwei Michelle Chen\n', '\nSharmistha Dey\n']",11 pages,,http://arxiv.org/abs/2003.04204v2,cs.OH,"['cs.OH', 'cs.HC', 'cs.LG', 'cs.SI']",,,[]
"On Orthogonal Projections on the Space of Consistent Pairwise
  Comparisons Matrices",http://arxiv.org/abs/2002.06607v1,2020-02-16T16:02:19Z,2020-02-16T16:02:19Z,"  In this study, the orthogonalization process for different inner products is
applied to pairwise comparisons. Properties of consistent approximations of a
given inconsistent pairwise comparisons matrix are examined. A method of a
derivation of a priority vector induced by a pairwise comparison matrix for a
given inner product has been introduced. The mathematical elegance of
orthogonalization and its universal use in most applied sciences has been the
motivating factor for this study. However, the finding of this study that
approximations depend on the inner product assumed, is of considerable
importance.
","['\nW. W. Koczkodaj\n', '\nR. Smarzewski\n', '\nJ. Szybowski\n']","Followup to: Koczkodaj, WW; Orlowski, M, An orthogonal basis for
  computing a consistent approximation to a pairwise comparisons matrix,
  Computers and Mathematics with Applications, 34(10): 41-47. 1997","Fundamenta Informaticae, vol. 172, no. 4, pp. 379-397, 2020",http://arxiv.org/abs/2002.06607v1,cs.OH,"['cs.OH', 'I.2']",,,[]
"Proceedings of the VI International Workshop on Locational Analysis and
  Related Problems",http://arxiv.org/abs/2002.08287v1,2020-02-19T17:01:46Z,2020-02-19T17:01:46Z,"  The International Workshop on Locational Analysis and Related Problems will
take place during November 25-27, 2015 in Barcelona (Spain). It is organized by
the Spanish Location Network and Location Group GELOCA (SEIO). GELOCA is a
working group on location belonging to the Statistics and Operations Research
Spanish Society. The Spanish Location Network is a group of more than 140
researchers distributed into 16 nodes corresponding to several Spanish
universities. The Network has been funded by the Spanish Government. Every
year, the Network organizes a meeting to promote the communication among its
members and between them and other researchers, and to contribute to the
development of the location field and related problems. Previous meetings took
place in Sevilla (October 1-3, 2014), Torremolinos (M\'alaga, June 19-21,
2013), Granada (May 10-12, 2012), Las Palmas de Gran Canaria (February 2-5,
2011) and Sevilla (February 1-3, 2010). The topics of interest are location
analysis and related problems. This includes location, routing, networks,
transportation and logistics models; exact and heuristic solution methods, and
computational geometry, among others.
","['\nMaria Albareda-Sambola\nEditors\n', '\nLuisa I. Martínez-Merino\nEditors\n', '\nAntonio M. Rodríguez-Chía\nEditors\n']",,,http://dx.doi.org/10.3926/redloca15,cs.OH,['cs.OH'],10.3926/redloca15,,"['Editors', 'Editors', 'Editors']"
"Proceedings of the VIII International Workshop on Locational Analysis
  and Related Problems",http://arxiv.org/abs/2002.08293v1,2020-02-19T17:10:43Z,2020-02-19T17:10:43Z,"  The International Workshop on Locational Analysis and Related Problems will
take place during September 27-29, 2017 in Segovia (Spain). It is organized by
the Spanish Location Network and Location Group GELOCA (SEIO). GELOCA is a
working group on location belonging to the Statistics and Operations Research
Spanish Society. The Spanish Location Network is a group of more than 100
researchers distributed into 16 nodes corresponding to several Spanish
universities. The Network has been funded by the Spanish Government. Every
year, the Network organizes a meeting to promote the communication between its
members and between them and other researchers, and to contribute to the
development of the location field and related problems. Previous meetings took
place in M\'alaga (September 14-16, 2016), Barcelona (November 25-28, 2015),
Sevilla (October 1-3, 2014), Torremolinos (M\'alaga, June 19-21, 2013), Granada
(May 10-12, 2012), Las Palmas de Gran Canaria (February 2-5, 2011) and Sevilla
(February 1-3, 2010). The topics of interest are location analysis and related
problems. It includes location, networks, transportation, routing, logistics
models, as well as, exact and heuristic solution methods, and computational
geometry, among others.
","['\nMarta Baldomero-Naranjo\nEditors\n', '\nInmaculada Espejo-Miranda\nEditors\n', '\nLuisa I. Martínez-Merino\nEditors\n', '\nAntonio M. Rodríguez-Chía\nEditors\n', '\nDiego Ruiz-Hernández\nEditors\n']",,,http://arxiv.org/abs/2002.08293v1,cs.OH,['cs.OH'],,,"['Editors', 'Editors', 'Editors', 'Editors', 'Editors']"
